dt_reference;id_city_origin;id_city_destination;freight_cost;distance
2022-03-25;5100201;1501303;480.0;1685.77
2022-04-01;5100201;1501303;495.0;1685.77
2022-04-08;5100201;1501303;460.0;1685.77
2022-04-22;5100201;1501303;490.0;1685.77
2022-04-29;5100201;1501303;510.0;1685.77
2022-06-17;5100201;1501303;560.0;1685.77
2022-06-24;5100201;1501303;530.0;1685.77
2022-07-08;5100201;1501303;540.0;1685.77
2022-07-15;5100201;1501303;550.0;1685.77
2022-07-22;5100201;1501303;520.0;1685.77
2022-08-12;5100201;1501303;500.0;1685.77
2022-08-19;5100201;1501303;485.0;1685.77
2022-09-16;5100201;1501303;440.0;1685.77
2022-09-23;5100201;1501303;430.0;1685.77
2023-12-01;5100201;1501303;385.0;1685.77
2024-02-02;5100201;1501303;380.0;1685.77
2024-02-09;5100201;1501303;400.0;1685.77
2024-02-23;5100201;1501303;435.0;1685.77
2024-03-15;5100201;1501303;415.0;1685.77
2024-04-05;5100201;1501303;360.0;1685.77
2024-05-31;5100201;1501303;405.0;1685.77
2024-07-05;5100201;1501303;372.5;1685.77
2024-07-12;5100201;1501303;370.0;1685.77
2022-01-07;5103353;1501303;260.0;1262.43
2022-01-21;5103353;1501303;247.5;1262.43
2022-01-28;5103353;1501303;310.0;1262.43
2022-02-04;5103353;1501303;335.0;1262.43
2022-02-11;5103353;1501303;340.0;1262.43
2022-02-18;5103353;1501303;350.0;1262.43
2022-03-04;5103353;1501303;300.0;1262.43
2022-03-18;5103353;1501303;305.0;1262.43
2022-03-25;5103353;1501303;322.5;1262.43
2022-04-01;5103353;1501303;315.0;1262.43
2022-04-08;5103353;1501303;320.0;1262.43
2022-04-15;5103353;1501303;314.0;1262.43
2022-04-22;5103353;1501303;321.0;1262.43
2022-05-20;5103353;1501303;313.0;1262.43
2022-05-27;5103353;1501303;355.0;1262.43
2022-06-03;5103353;1501303;360.0;1262.43
2022-06-10;5103353;1501303;400.0;1262.43
2022-06-17;5103353;1501303;420.0;1262.43
2022-06-24;5103353;1501303;430.0;1262.43
2022-07-08;5103353;1501303;438.0;1262.43
2022-07-15;5103353;1501303;459.0;1262.43
2022-07-22;5103353;1501303;452.5;1262.43
2022-08-19;5103353;1501303;365.5;1262.43
2022-08-26;5103353;1501303;368.0;1262.43
2022-09-09;5103353;1501303;380.0;1262.43
2022-09-16;5103353;1501303;330.0;1262.43
2022-09-30;5103353;1501303;304.67;1262.43
2022-10-14;5103353;1501303;345.0;1262.43
2022-10-28;5103353;1501303;405.0;1262.43
2022-11-04;5103353;1501303;325.0;1262.43
2022-12-02;5103353;1501303;280.0;1262.43
2022-12-09;5103353;1501303;270.0;1262.43
2023-01-20;5103353;1501303;287.5;1262.43
2023-01-27;5103353;1501303;326.0;1262.43
2023-02-03;5103353;1501303;357.5;1262.43
2023-02-10;5103353;1501303;351.0;1262.43
2023-02-17;5103353;1501303;383.0;1262.43
2023-02-24;5103353;1501303;390.0;1262.43
2023-03-03;5103353;1501303;394.0;1262.43
2023-03-10;5103353;1501303;370.0;1262.43
2023-03-17;5103353;1501303;397.0;1262.43
2023-03-24;5103353;1501303;399.0;1262.43
2023-04-14;5103353;1501303;352.5;1262.43
2023-04-28;5103353;1501303;332.0;1262.43
2023-05-12;5103353;1501303;356.0;1262.43
2023-05-26;5103353;1501303;362.5;1262.43
2023-06-30;5103353;1501303;357.0;1262.43
2023-07-07;5103353;1501303;373.0;1262.43
2023-07-14;5103353;1501303;418.0;1262.43
2023-07-21;5103353;1501303;432.0;1262.43
2023-07-28;5103353;1501303;445.5;1262.43
2023-08-04;5103353;1501303;440.0;1262.43
2023-08-11;5103353;1501303;395.0;1262.43
2023-08-25;5103353;1501303;348.67;1262.43
2023-09-01;5103353;1501303;381.63;1262.43
2023-09-08;5103353;1501303;382.0;1262.43
2023-09-15;5103353;1501303;384.67;1262.43
2023-09-22;5103353;1501303;394.67;1262.43
2023-10-13;5103353;1501303;384.0;1262.43
2023-10-27;5103353;1501303;386.0;1262.43
2023-11-03;5103353;1501303;321.67;1262.43
2023-11-10;5103353;1501303;329.67;1262.43
2023-11-24;5103353;1501303;295.0;1262.43
2023-12-01;5103353;1501303;290.0;1262.43
2023-12-28;5103353;1501303;250.0;1262.43
2024-01-12;5103353;1501303;255.0;1262.43
2024-01-19;5103353;1501303;235.0;1262.43
2024-01-26;5103353;1501303;276.0;1262.43
2024-02-02;5103353;1501303;288.33;1262.43
2024-02-09;5103353;1501303;268.0;1262.43
2024-03-01;5103353;1501303;332.5;1262.43
2024-03-08;5103353;1501303;311.0;1262.43
2024-03-22;5103353;1501303;260.33;1262.43
2024-03-28;5103353;1501303;254.0;1262.43
2024-04-05;5103353;1501303;263.67;1262.43
2024-04-26;5103353;1501303;263.75;1262.43
2024-05-03;5103353;1501303;268.67;1262.43
2024-05-10;5103353;1501303;275.0;1262.43
2024-05-17;5103353;1501303;275.17;1262.43
2024-06-21;5103353;1501303;288.7;1262.43
2024-06-28;5103353;1501303;296.7;1262.43
2024-07-05;5103353;1501303;291.8;1262.43
2024-07-12;5103353;1501303;332.3;1262.43
